39.984733,116.29952,2008-10-23,04:11:17
39.983841,116.299902,2008-10-23,04:11:22
39.983861,116.300177,2008-10-23,04:11:27
39.983842,116.300329,2008-10-23,04:11:32
39.983984,116.300308,2008-10-23,04:11:37
39.984126,116.300188,2008-10-23,04:11:42
39.984246,116.300058,2008-10-23,04:11:47
39.984373,116.300019,2008-10-23,04:11:52
39.984533,116.300043,2008-10-23,04:11:57
39.984723,116.300058,2008-10-23,04:12:02
39.984789,116.300151,2008-10-23,04:12:07
39.984837,116.300216,2008-10-23,04:12:12
39.984859,116.300332,2008-10-23,04:12:17
39.984888,116.300514,2008-10-23,04:12:22
39.984896,116.300689,2008-10-23,04:12:27
39.984905,116.300885,2008-10-23,04:12:32
39.984911,116.301049,2008-10-23,04:12:37
39.984925,116.301221,2008-10-23,04:12:42
39.98493,116.301391,2008-10-23,04:12:47
39.984938,116.301568,2008-10-23,04:12:52
39.984948,116.301741,2008-10-23,04:12:57
39.984945,116.301915,2008-10-23,04:13:02
39.984953,116.302055,2008-10-23,04:13:07
39.984953,116.302264,2008-10-23,04:13:12
39.98496,116.302488,2008-10-23,04:13:17
39.984973,116.302679,2008-10-23,04:13:22
39.984983,116.30286,2008-10-23,04:13:27
39.985009,116.303037,2008-10-23,04:13:32
39.985043,116.303258,2008-10-23,04:13:37
39.98503,116.303496,2008-10-23,04:13:42
39.985039,116.303685,2008-10-23,04:13:47
39.985028,116.303884,2008-10-23,04:13:52
39.984993,116.304067,2008-10-23,04:13:57
39.985027,116.304163,2008-10-23,04:14:02
39.985038,116.30426,2008-10-23,04:14:07
39.985042,116.304459,2008-10-23,04:14:12
39.985029,116.304647,2008-10-23,04:14:17
39.985023,116.304811,2008-10-23,04:14:22
39.985031,116.304927,2008-10-23,04:14:27
39.985082,116.305192,2008-10-23,04:14:32
39.985105,116.305348,2008-10-23,04:14:37
39.985132,116.305499,2008-10-23,04:14:42
39.985169,116.305649,2008-10-23,04:14:47
39.985135,116.305834,2008-10-23,04:14:52
39.985146,116.305984,2008-10-23,04:14:57
39.985131,116.306178,2008-10-23,04:15:02
39.985127,116.306363,2008-10-23,04:15:07
39.985135,116.306531,2008-10-23,04:15:12
39.985157,116.306711,2008-10-23,04:15:17
39.98517,116.306893,2008-10-23,04:15:22
39.985154,116.307092,2008-10-23,04:15:27
39.985184,116.307341,2008-10-23,04:15:32
39.98521,116.30751,2008-10-23,04:15:37
39.985231,116.307633,2008-10-23,04:15:42
39.98526,116.307735,2008-10-23,04:15:47
39.98524,116.307933,2008-10-23,04:15:52
39.985225,116.308133,2008-10-23,04:15:57
39.985256,116.308313,2008-10-23,04:16:02
39.985218,116.308579,2008-10-23,04:16:07
39.985201,116.308774,2008-10-23,04:16:12
39.985203,116.30898,2008-10-23,04:16:17
39.985221,116.309152,2008-10-23,04:16:22
39.985194,116.30931,2008-10-23,04:16:27
39.985161,116.309494,2008-10-23,04:16:32
39.98519,116.309701,2008-10-23,04:16:37
39.985202,116.309888,2008-10-23,04:16:42
39.985282,116.30998,2008-10-23,04:16:47
39.985443,116.30998,2008-10-23,04:16:52
39.985579,116.309969,2008-10-23,04:16:57
39.985721,116.309961,2008-10-23,04:17:02
39.98584,116.309941,2008-10-23,04:17:07
39.98595,116.309978,2008-10-23,04:17:12
39.986051,116.310034,2008-10-23,04:17:17
39.986174,116.310025,2008-10-23,04:17:22
39.986305,116.309956,2008-10-23,04:17:27
39.986461,116.309885,2008-10-23,04:17:32
39.986611,116.309862,2008-10-23,04:17:37
39.986697,116.309893,2008-10-23,04:17:42
39.986793,116.309956,2008-10-23,04:17:47
39.986929,116.309974,2008-10-23,04:17:52
39.987073,116.309987,2008-10-23,04:17:57
39.987211,116.310004,2008-10-23,04:18:02
39.987325,116.31007,2008-10-23,04:18:07
39.987458,116.310084,2008-10-23,04:18:12
39.987591,116.310088,2008-10-23,04:18:17
39.987747,116.310049,2008-10-23,04:18:22
39.987884,116.310027,2008-10-23,04:18:27
39.988008,116.310059,2008-10-23,04:18:32
39.988111,116.310052,2008-10-23,04:18:37
39.988293,116.309902,2008-10-23,04:18:42
39.988397,116.309931,2008-10-23,04:18:47
39.988553,116.309866,2008-10-23,04:18:52
39.988679,116.309824,2008-10-23,04:18:57
39.988772,116.309784,2008-10-23,04:19:02
39.988901,116.309793,2008-10-23,04:19:07
39.989029,116.309833,2008-10-23,04:19:12
39.989173,116.309866,2008-10-23,04:19:17
39.989287,116.309905,2008-10-23,04:19:22
39.989392,116.309949,2008-10-23,04:19:27
39.989519,116.310031,2008-10-23,04:19:32
39.989628,116.310049,2008-10-23,04:19:37
39.989762,116.310024,2008-10-23,04:19:42
39.989838,116.310098,2008-10-23,04:19:47
39.989981,116.310115,2008-10-23,04:19:52
39.990089,116.310169,2008-10-23,04:19:57
39.990219,116.310215,2008-10-23,04:20:02
39.990325,116.310258,2008-10-23,04:20:07
39.990406,116.310277,2008-10-23,04:20:12
39.99056,116.31019,2008-10-23,04:20:17
39.99065,116.310134,2008-10-23,04:20:22
39.990693,116.310114,2008-10-23,04:20:27
39.990696,116.310111,2008-10-23,04:20:32
39.990698,116.310105,2008-10-23,04:20:37
39.990698,116.310103,2008-10-23,04:20:42
39.990696,116.310101,2008-10-23,04:20:47
39.990695,116.310095,2008-10-23,04:20:52
39.990692,116.310092,2008-10-23,04:20:57
39.99069,116.31009,2008-10-23,04:21:02
39.990689,116.310088,2008-10-23,04:21:07
39.990689,116.310087,2008-10-23,04:21:12
39.990689,116.310087,2008-10-23,04:21:15
39.990696,116.31009,2008-10-23,04:21:17
39.990743,116.310066,2008-10-23,04:21:22
39.990793,116.310109,2008-10-23,04:21:27
39.990837,116.310205,2008-10-23,04:21:32
39.990873,116.310318,2008-10-23,04:21:37
39.990887,116.310479,2008-10-23,04:21:42
39.990874,116.310657,2008-10-23,04:21:47
39.990906,116.310827,2008-10-23,04:21:52
39.990921,116.310971,2008-10-23,04:21:57
39.990933,116.311149,2008-10-23,04:22:02
39.990969,116.311312,2008-10-23,04:22:07
39.990994,116.311507,2008-10-23,04:22:12
39.991014,116.311693,2008-10-23,04:22:17
39.99101,116.311915,2008-10-23,04:22:22
39.991033,116.312107,2008-10-23,04:22:27
39.991055,116.312282,2008-10-23,04:22:32
39.991058,116.312473,2008-10-23,04:22:37
39.991032,116.312666,2008-10-23,04:22:42
39.991024,116.312853,2008-10-23,04:22:47
39.991022,116.313047,2008-10-23,04:22:52
39.991018,116.313244,2008-10-23,04:22:57
39.991016,116.313469,2008-10-23,04:23:02
39.991035,116.313681,2008-10-23,04:23:07
39.991063,116.31384,2008-10-23,04:23:12
39.991072,116.31403,2008-10-23,04:23:17
39.991068,116.314209,2008-10-23,04:23:22
39.991095,116.314385,2008-10-23,04:23:27
39.991113,116.314596,2008-10-23,04:23:32
39.991128,116.314797,2008-10-23,04:23:37
39.991127,116.315003,2008-10-23,04:23:42
39.991148,116.315193,2008-10-23,04:23:47
39.991176,116.315342,2008-10-23,04:23:52
39.991215,116.315529,2008-10-23,04:23:57
39.991209,116.315643,2008-10-23,04:24:02
39.991191,116.31579,2008-10-23,04:24:07
39.991188,116.315958,2008-10-23,04:24:12
39.991189,116.316172,2008-10-23,04:24:17
39.991186,116.316381,2008-10-23,04:24:22
39.991194,116.316575,2008-10-23,04:24:27
39.991208,116.316756,2008-10-23,04:24:32
39.99122,116.316999,2008-10-23,04:24:37
39.991197,116.317235,2008-10-23,04:24:42
39.991183,116.317452,2008-10-23,04:24:47
39.991164,116.317661,2008-10-23,04:24:52
39.991187,116.317874,2008-10-23,04:24:57
39.991179,116.318083,2008-10-23,04:25:02
39.991132,116.318231,2008-10-23,04:25:07
39.991169,116.31848,2008-10-23,04:25:12
39.991183,116.318691,2008-10-23,04:25:17
39.991204,116.318904,2008-10-23,04:25:22
39.991201,116.319098,2008-10-23,04:25:27
39.991194,116.319315,2008-10-23,04:25:32
39.991187,116.31949,2008-10-23,04:25:37
39.991206,116.319683,2008-10-23,04:25:42
39.991239,116.319866,2008-10-23,04:25:47
39.991258,116.320062,2008-10-23,04:25:52
39.991282,116.320255,2008-10-23,04:25:57
39.991288,116.320445,2008-10-23,04:26:02
39.991308,116.320622,2008-10-23,04:26:07
39.991325,116.320803,2008-10-23,04:26:12
39.991352,116.321002,2008-10-23,04:26:17
39.991382,116.321179,2008-10-23,04:26:22
39.991388,116.321384,2008-10-23,04:26:27
39.991389,116.321583,2008-10-23,04:26:32
39.991368,116.321736,2008-10-23,04:26:37
39.99141,116.321874,2008-10-23,04:26:42
39.991412,116.322004,2008-10-23,04:26:47
39.991406,116.322176,2008-10-23,04:26:52
39.991403,116.322296,2008-10-23,04:26:57
39.991401,116.322436,2008-10-23,04:27:02
39.991477,116.322668,2008-10-23,04:27:07
39.991591,116.322784,2008-10-23,04:27:12
39.991716,116.322778,2008-10-23,04:27:17
39.991863,116.322774,2008-10-23,04:27:22
39.992007,116.322784,2008-10-23,04:27:27
39.992201,116.322812,2008-10-23,04:27:32
39.992365,116.3228,2008-10-23,04:27:37
39.992456,116.322797,2008-10-23,04:27:42
39.9926,116.32281,2008-10-23,04:27:47
39.992777,116.322891,2008-10-23,04:27:52
39.992883,116.322891,2008-10-23,04:27:57
39.993001,116.322713,2008-10-23,04:28:02
39.993077,116.322617,2008-10-23,04:28:07
39.993222,116.322651,2008-10-23,04:28:12
39.993429,116.32276,2008-10-23,04:28:17
39.993535,116.322744,2008-10-23,04:28:22
39.99364,116.322658,2008-10-23,04:28:27
39.993796,116.322579,2008-10-23,04:28:32
39.994055,116.322804,2008-10-23,04:28:37
39.994175,116.322829,2008-10-23,04:28:42
39.994276,116.322786,2008-10-23,04:28:47
39.994471,116.322763,2008-10-23,04:28:52
39.994648,116.322723,2008-10-23,04:28:57
39.99481,116.322641,2008-10-23,04:29:02
39.994946,116.322625,2008-10-23,04:29:07
39.995093,116.32262,2008-10-23,04:29:12
39.995235,116.322606,2008-10-23,04:29:17
39.995392,116.322607,2008-10-23,04:29:22
39.995567,116.322533,2008-10-23,04:29:27
39.995718,116.32252,2008-10-23,04:29:32
39.995852,116.322517,2008-10-23,04:29:37
39.995993,116.322556,2008-10-23,04:29:42
39.99611,116.322544,2008-10-23,04:29:47
39.996234,116.322552,2008-10-23,04:29:52
39.996392,116.322481,2008-10-23,04:29:57
39.996534,116.322464,2008-10-23,04:30:02
39.996632,116.322425,2008-10-23,04:30:07
39.996645,116.322412,2008-10-23,04:30:12
39.996725,116.322348,2008-10-23,04:30:17
39.996881,116.322337,2008-10-23,04:30:22
39.997081,116.322428,2008-10-23,04:30:27
39.997277,116.322428,2008-10-23,04:30:32
39.997592,116.322314,2008-10-23,04:30:37
39.99775,116.322301,2008-10-23,04:30:42
39.997865,116.322317,2008-10-23,04:30:47
39.997988,116.32231,2008-10-23,04:30:52
39.998151,116.322261,2008-10-23,04:30:57
39.998307,116.322268,2008-10-23,04:31:02
39.998452,116.322236,2008-10-23,04:31:07
39.998603,116.322225,2008-10-23,04:31:12
39.998753,116.322225,2008-10-23,04:31:17
39.998895,116.322254,2008-10-23,04:31:22
39.999078,116.322196,2008-10-23,04:31:27
39.999218,116.322176,2008-10-23,04:31:32
39.999364,116.322161,2008-10-23,04:31:37
39.999484,116.322148,2008-10-23,04:31:42
39.999607,116.322178,2008-10-23,04:31:47
39.999602,116.322324,2008-10-23,04:31:52
39.999603,116.322434,2008-10-23,04:31:57
39.999586,116.322587,2008-10-23,04:32:02
39.999573,116.32276,2008-10-23,04:32:07
39.999572,116.322932,2008-10-23,04:32:12
39.999565,116.323134,2008-10-23,04:32:17
39.999569,116.32328,2008-10-23,04:32:22
39.999575,116.323448,2008-10-23,04:32:27
39.999568,116.323605,2008-10-23,04:32:32
39.999558,116.323605,2008-10-23,04:32:37
39.999581,116.323732,2008-10-23,04:32:42
39.999653,116.324069,2008-10-23,04:32:47
39.999678,116.324258,2008-10-23,04:32:52
39.999646,116.324405,2008-10-23,04:32:57
39.999676,116.324452,2008-10-23,04:33:02
39.999678,116.324453,2008-10-23,04:33:07
39.999682,116.324455,2008-10-23,04:33:12
39.999682,116.324455,2008-10-23,04:33:15
39.999676,116.324456,2008-10-23,04:33:17
39.999641,116.32451,2008-10-23,04:33:22
39.999662,116.324481,2008-10-23,04:33:27
39.999651,116.324477,2008-10-23,04:33:32
39.999664,116.324493,2008-10-23,04:33:37
39.999684,116.324511,2008-10-23,04:33:42
39.999684,116.324511,2008-10-23,04:33:45
39.999678,116.324511,2008-10-23,04:33:47
39.999667,116.324512,2008-10-23,04:33:52
39.999655,116.324513,2008-10-23,04:33:57
39.999703,116.324496,2008-10-23,04:34:02
39.99956,116.324498,2008-10-23,04:34:07
39.999506,116.324545,2008-10-23,04:34:12
39.999516,116.324531,2008-10-23,04:34:17
39.999567,116.324478,2008-10-23,04:34:22
39.999573,116.3246,2008-10-23,04:34:27
39.999538,116.324639,2008-10-23,04:34:32
39.999598,116.324684,2008-10-23,04:34:37
39.999666,116.324722,2008-10-23,04:34:42
39.999729,116.324801,2008-10-23,04:34:47
39.999769,116.324886,2008-10-23,04:34:52
40.004775,116.320158,2008-10-23,09:42:25
40.004783,116.320388,2008-10-23,09:42:30
40.004799,116.320545,2008-10-23,09:42:35
40.004835,116.320683,2008-10-23,09:42:40
40.004851,116.320835,2008-10-23,09:42:45
40.004868,116.32101,2008-10-23,09:42:50
40.004849,116.321153,2008-10-23,09:42:55
40.004879,116.321277,2008-10-23,09:43:00
40.004962,116.321318,2008-10-23,09:43:05
40.005088,116.32128,2008-10-23,09:43:10
40.00525,116.32126,2008-10-23,09:43:15
40.005455,116.321389,2008-10-23,09:43:20
40.005621,116.321455,2008-10-23,09:43:25
40.005738,116.321491,2008-10-23,09:43:30
40.005883,116.321518,2008-10-23,09:43:35
40.006051,116.321521,2008-10-23,09:43:40
40.006178,116.321463,2008-10-23,09:43:45
40.00633,116.321461,2008-10-23,09:43:50
40.006482,116.321474,2008-10-23,09:43:55
40.006631,116.321459,2008-10-23,09:44:00
40.006813,116.321447,2008-10-23,09:44:05
40.006974,116.321454,2008-10-23,09:44:10
40.007122,116.321396,2008-10-23,09:44:15
40.007235,116.321356,2008-10-23,09:44:20
40.00741,116.321395,2008-10-23,09:44:25
40.007571,116.321412,2008-10-23,09:44:30
40.007715,116.321414,2008-10-23,09:44:35
40.007862,116.321426,2008-10-23,09:44:40
40.008034,116.321437,2008-10-23,09:44:45
40.00817,116.321441,2008-10-23,09:44:50
40.008337,116.321425,2008-10-23,09:44:55
40.008515,116.321421,2008-10-23,09:45:00
40.008668,116.321446,2008-10-23,09:45:05
40.008782,116.321443,2008-10-23,09:45:10
40.008843,116.321385,2008-10-23,09:45:15
40.008884,116.321402,2008-10-23,09:45:20
40.00895,116.321449,2008-10-23,09:45:25
40.009006,116.321502,2008-10-23,09:45:30
40.009026,116.321564,2008-10-23,09:45:35
40.009011,116.321623,2008-10-23,09:45:40
40.009021,116.321625,2008-10-23,09:45:45
40.009021,116.321625,2008-10-23,09:45:48
40.00902,116.321631,2008-10-23,09:45:50
40.009013,116.321659,2008-10-23,09:45:55
40.008921,116.321484,2008-10-23,09:49:20
40.008582,116.322217,2008-10-23,09:49:40
40.008481,116.32244,2008-10-23,09:49:45
40.008496,116.322406,2008-10-23,09:49:50
40.00888,116.321628,2008-10-23,09:49:55
40.00898,116.321587,2008-10-23,09:50:00
40.00898,116.321544,2008-10-23,09:50:05
40.008984,116.321525,2008-10-23,09:50:10
40.008984,116.321525,2008-10-23,09:50:13
40.008982,116.321517,2008-10-23,09:50:15
40.008958,116.321457,2008-10-23,09:50:20
40.008971,116.321436,2008-10-23,09:50:25
40.009022,116.321434,2008-10-23,09:50:30
40.009025,116.321374,2008-10-23,09:50:35
40.00903,116.321397,2008-10-23,09:50:40
40.009062,116.321462,2008-10-23,09:50:45
40.009081,116.321486,2008-10-23,09:50:50
40.00908,116.321479,2008-10-23,09:50:55
40.00908,116.321479,2008-10-23,09:50:58
40.009081,116.321481,2008-10-23,09:51:00
40.009083,116.321491,2008-10-23,09:51:05
40.009094,116.32152,2008-10-23,09:51:10
40.009072,116.321585,2008-10-23,09:51:15
40.009083,116.321467,2008-10-23,09:51:20
40.00908,116.321442,2008-10-23,09:51:25
40.009087,116.321453,2008-10-23,09:51:30
40.009065,116.321479,2008-10-23,09:51:35
40.009071,116.321517,2008-10-23,09:51:40
40.009075,116.32156,2008-10-23,09:51:45
40.009105,116.321616,2008-10-23,09:51:50
40.00908,116.32156,2008-10-23,09:51:55
40.009031,116.321491,2008-10-23,09:52:00
40.008995,116.321407,2008-10-23,09:52:05
40.008995,116.321407,2008-10-23,09:52:08
40.008999,116.321412,2008-10-23,09:52:10
40.008997,116.321399,2008-10-23,09:52:15
40.008994,116.321389,2008-10-23,09:52:20
40.008994,116.321389,2008-10-23,09:52:23
40.008995,116.321392,2008-10-23,09:52:25
40.009235,116.321472,2008-10-23,09:52:30
40.009268,116.321446,2008-10-23,09:52:35
40.00927,116.321447,2008-10-23,09:52:40
40.00927,116.321447,2008-10-23,09:52:43
40.009272,116.321451,2008-10-23,09:52:45
40.00928,116.321473,2008-10-23,09:52:50
40.009278,116.32147,2008-10-23,09:52:51
40.009242,116.321445,2008-10-23,09:52:56
40.009187,116.32143,2008-10-23,09:53:01
40.009098,116.321437,2008-10-23,09:53:06
40.009045,116.321485,2008-10-23,09:53:11
40.009008,116.321449,2008-10-23,09:53:16
40.008993,116.321501,2008-10-23,09:53:21
40.009017,116.321558,2008-10-23,09:53:26
40.008999,116.321511,2008-10-23,09:53:31
40.008999,116.321511,2008-10-23,09:53:34
40.008997,116.321518,2008-10-23,09:53:36
40.008999,116.321537,2008-10-23,09:53:41
40.009026,116.321518,2008-10-23,09:53:46
40.009009,116.321499,2008-10-23,09:53:51
40.009009,116.321499,2008-10-23,09:53:54
40.009011,116.321506,2008-10-23,09:53:56
40.009013,116.321522,2008-10-23,09:54:01
40.009012,116.321576,2008-10-23,09:54:06
40.009034,116.321569,2008-10-23,09:54:11
40.009034,116.321569,2008-10-23,09:54:14
40.009038,116.321575,2008-10-23,09:54:16
40.009024,116.321614,2008-10-23,09:54:21
40.009015,116.321526,2008-10-23,09:54:26
40.008997,116.321432,2008-10-23,09:54:31
40.008995,116.321455,2008-10-23,09:54:36
40.008997,116.321485,2008-10-23,09:54:41
40.009032,116.32151,2008-10-23,09:54:46
40.009074,116.32148,2008-10-23,09:54:51
40.009101,116.32153,2008-10-23,09:54:56
40.009157,116.321596,2008-10-23,09:55:01
40.009219,116.321657,2008-10-23,09:55:06
40.009247,116.321721,2008-10-23,09:55:11
40.009273,116.321781,2008-10-23,09:55:16
40.009313,116.321871,2008-10-23,09:55:21
40.009344,116.321952,2008-10-23,09:55:26
40.009356,116.322007,2008-10-23,09:55:31
40.009386,116.322103,2008-10-23,09:55:36
40.009356,116.322121,2008-10-23,09:55:41
40.009353,116.322135,2008-10-23,09:55:46
40.009319,116.322152,2008-10-23,09:55:51
40.009394,116.322162,2008-10-23,09:55:56
40.009399,116.322179,2008-10-23,09:56:01
40.009344,116.32219,2008-10-23,09:56:06
40.009342,116.322177,2008-10-23,09:56:11
40.009318,116.32219,2008-10-23,09:56:16
40.009287,116.322206,2008-10-23,09:56:21
40.00927,116.32222,2008-10-23,09:56:26
40.009351,116.321916,2008-10-23,10:02:04
40.009336,116.321838,2008-10-23,10:02:09
